Frame,Visibility,X,Y,theta,l
000570,1,592.135,232.25,-129.55038930032813,5.174661824699253
000571,1,583.115,215.42000000000002,-120.55395415589186,4.43592436815598
000572,1,573.05,200.845,-130.86002019959713,5.044226898148026
000573,1,563.335,190.615,-115.40594463015142,3.647773293394205
000574,1,555.1800000000001,182.98,-155.79285479363872,3.804536765494559
000575,1,547.2,178.47,-167.921346289487,2.485015090497449
000576,1,538.525,177.77499999999998,176.39153114743368,2.7805125426798334
000577,1,530.725,180.02999999999997,148.34998821820014,2.6489856549252924
000578,1,522.05,184.54500000000002,124.53918117589035,3.368786873638647
000579,1,513.895,192.865,126.91941861839912,3.4710012964561083
000580,1,507.475,203.105,125.44836254161747,1.491459017204286
000581,1,498.98,217.155,131.20784397853217,3.6885667948405194
000582,1,491.345,238.14499999999998,127.28263024119728,4.581118858968844
000583,1,483.885,257.4,110.91702561950243,6.316250865822228
000584,1,476.77,281.51,120.11054544766358,6.219228247942021
000585,1,478.165,302.33000000000004,-1.5593078710778376,6.247313422584147
000586,1,508.345,303.71500000000003,2.064350633280758,4.858152941190733
000587,1,539.5699999999999,309.27,26.56505117707799,6.596400533624418
000588,1,565.0699999999999,315.16499999999996,35.14783743565944,5.723584977966168
000589,1,589.53,323.32,0,0
000590,1,615.03,337.37,34.2048677588799,5.247675675954042
000591,1,639.145,342.91999999999996,-31.974459323179932,4.9099108953217945
000592,1,659.09,325.75,-33.72637663361191,4.376585427019554
000593,1,679.21,311.7,-36.477308767043496,4.9621164839209495
000594,1,701.0699999999999,301.81,-29.744881296941745,4.192374029115276
000595,1,718.94,295.21500000000003,-26.62011678195284,4.653259610208766
000596,1,737.33,292.09,0.0,4.509999999999991
000597,1,755.02,289.66499999999996,4.37441719218031,4.523176428131001
000598,1,772.1949999999999,291.4,8.378208553994703,4.735538512144106
000599,1,789.72,296.605,21.758693952878943,3.7361912424285997
000600,1,806.72,302.155,31.603958031264472,5.295349374687184
000601,1,821.8050000000001,310.135,36.351714795149356,4.091167315082599
000602,1,838.115,321.065,37.44144618289238,3.7091845465007456
000603,1,853.03,315.86,-50.977323327293654,4.685306820262664
000604,1,866.7349999999999,303.71500000000003,-30.58681605247667,4.431619342858781
000605,1,880.615,294.69500000000005,-31.36648499453058,3.659870216278168
000606,1,895.88,287.06,-24.20714520636095,3.804536765494611
000607,1,908.89,284.28999999999996,-8.130102354156167,3.6769552621700354
000608,1,923.4649999999999,282.725,-11.910565119509375,3.3674990720117703
000609,1,937.165,283.25,9.447455633498238,3.1679685920160225
000610,1,928.3199999999999,282.55499999999995,-173.44888991688137,10.649536374885043
000611,1,876.63,278.56500000000005,-178.3490749296133,11.974970772406948
000612,1,823.2,279.95,173.37627207029868,12.050435676771162
000613,1,767.34,288.275,166.56862301293367,11.946757928408868
000614,1,708.88,301.98,161.84423793095337,11.681592357208867
000615,1,646.605,323.315,157.6585567770569,13.692853975705683
000616,1,582.0699999999999,348.29499999999996,159.67221469495792,14.983141359541412
000617,1,509.385,343.095,-166.2375931106465,17.507634049179796
000618,1,429.24,331.99,-175.4195161007316,17.405591055749866
000619,0,0,0,0,0
000620,1,461.33,305.105,-7.98674373877281,21.195592112512458
000621,1,545.1199999999999,294.87,-8.474069453937457,16.490027289243645
000622,1,613.815,290.70500000000004,-1.4243583213273856,13.87928852643391
000623,1,675.5699999999999,291.75,0.0,12.839999999999975
000624,1,730.215,297.125,5.966670130266385,11.688321094152057
000625,1,779.48,304.93,7.247567080706319,11.018030677031177
000626,1,808.1,310.83,0,0
000627,1,812.62,308.05,0,0
000628,1,818.51,308.05,0,0
000629,1,821.29,310.48,0,0
000630,1,824.76,314.65,0,0
000631,1,829.96,322.28,0,0
000632,1,835.86,331.3,0,0
000633,1,840.72,322.62,0,0
000634,1,845.23,315.34,0,0
000635,1,850.08,311.87,0,0
000636,1,853.21,307.71,0,0
000637,1,858.41,311.52,0,0
000638,1,863.96,314.65,0,0
000639,1,870.55,319.85,0,0
000640,1,875.4100000000001,329.215,71.59255755015079,3.293512562599396
000641,1,880.27,325.745,-53.097021653725754,1.7320002886835495
000642,1,906.64,316.73,0,0
